O-X---X-O|5
OO--OX-XX|7
OO-XOX-XX|3
X--O-OX--|5
XX-O-OX--|5
XX-O-OX-O|3
X---X-OO-|9
X-X-X-OO-|9
X-XOX-OO-|9
-X---XOO-|9
-XX--XOO-|9
-XXO-XOO-|9
X----O--X|5
X--O-O--X|5
OXX--O-XO|5
OXXX-O-XO|5
X-X---OXO|2
X-XXOOOXO|2
OOXOX--X-|7
O-XX-O--X|5,7,8
OOXX-O--X|8,5,7
OOXX-O-XX|7
X-XO-O--X|5
XOXO-O--X|5
XX-O-O---|3
-XO-X-XO-|1,4,6,6,9,6,6
-XOOX-XO-|6,9,1,9
-XOOXXXO-|1,9
X--X--O-O|
-XXO-----|1
OXXO-----|
OXXO-X---|7
-----OXX-|9
O--XX---O|6
O-XXX---O|
OOXXX---O|7
OOXXX-OXO|6
--X-O-X-O|1
-XX-O-X-O|1
----X-OXO|2
X---XOOXO|2
X--XXOOXO|3
XO-XXOOXO|3
O---XXO--|4
O---XXOX-|4
O-O-XXOX-|4
-X-----OX|1,3
-XO----OX|1,4,5,6,7,5,5,4
-XOX---OX|1,5,5
-XOX--OOX|5
XXOX--OOX|5
-OXO---X-|1,5,6,7,9
XOXO---X-|5,9
XOXOO--X-|6
XOXOO-XX-|6
-OXO--XX-|
OXO-X-XOX|4,6
OXO-XOXOX|4
O-OX-X-OX|5
OXOX-X-OX|5
OXOXOX-OX|7
---OO-X-X|8
--XOO-X-X|6
-XOO--XX-|
-XOO-OXX-|9
--OO--XX-|9
-OXX--X-O|1,8
OOXX--X-O|5
OOXX-XX-O|5
-XX-XO--O|1,7
-XX-XO-OO|1
O---XXXO-|3,4
--O--O-XX|7
-O--XOX--|3
X---O-XXO|4
X-O-O-XXO|4
-X-OX-O--|8
XX-OX-O--|3,8,9
XX-OXOO--|8
--OX-X-O-|5
-XXXOOXO-|1
--X--OO-X|1,2,4,5,5,1,1,4,2
--X--OOXX|1,2,4,5
-XXO-OOXX|1
--X--OX-O|5
X-X--OX-O|2,4,5
X-X-OOX-O|2
X-X-OOXXO|4
O-XOXO--X|7
OXXOXO--X|7
--XOO-XXO|
--XOOXXXO|1
--O--XO-X|5
XXOO-XO-X|5
X-X--XOO-|9
X-XO-XOO-|9
--X-OX--O|1
--XXOX--O|1
--XXOX-OO|
X-XXOX-OO|7
X-----XO-|4
X----OXO-|4
X-X-OOXO-|2
X-X-OOXOX|4
XO-XOXOX-|3
O---X--OX|2,3,4,6,7,7,3,3,3,3
O-X-X--OX|
O-X-X-OOX|6
X--OO-XX-|6
X--OO-XXO|6
X-XOO-XXO|6
XOXOO-XXO|6
--O--OX-X|8
--OX-OX-X|
--OX-OXOX|1
--OXXOXOX|1,2
O-OXXOXOX|2
--O-O-X-X|8
XXO--O--X|5
XXO-OO--X|
XXO-OOX-X|4
---OXX-O-|3
-X-OXX-O-|1,3,7,9
-X-OXXOOX|1
-XOOXXOOX|1
X---OO--X|4
-OO-OX-XX|7
-OX----XO|1,4,5,6,7,7
XOX----XO|4,5,7
XOXX--OXO|5,6
---OOX--X|3
---OOX-XX|
--OOOX-XX|7
-OX---X-O|5
XOX---X-O|
X----OX-O|4
X-X--OXOO|2
-X-OO-X--|6
-X-OO-X-X|6
-X-OO-XOX|6
-XXOO-XOX|6
-XO--O--X|8,4,5,7,8,7,4,5,4,8,4,7,8,4
XXOO-O--X|5
---OX--OX|1
O-XOX--OX|7
--XX-XO-O|8
O-XX-XO-O|5
O-XX-XOXO|5
OOXX-XOXO|5
--O-X-XXO|6
--OOX-XXO|2
----OXOX-|3
---XOO--X|1,2,3,7,8,7,7
X--XOO--X|7
X--XOOO-X|3
X-XXOOO-X|2
X---OOX-X|4
X---OOXOX|4
XO-O----X|5
XOXO----X|
XOXO--O-X|5
XOX-O----|8
XOXXO----|8
XOX---O-X|
XOX-O-O-X|6
XOXOO-OXX|6
--X---XO-|5
--X--OXO-|5
O--OXX--X|7
O-OOXX--X|
O-OOXX-XX|7
XOOXOX---|7
O--O-X--X|3
--XOO--X-|6
OXXOOX-X-|9
XO-OO-XX-|9
XO-OOXXXO|3
---OXXOX-|1
O---X-OX-|2
O---XXOXO|2
-OX-O---X|6
-OX-O--XX|
OOX-O--XX|7
OOXXO-OXX|6
OX-O--X--|8,9,5,6,9,8,9,8,5,6,6,8,5,8,8,6,8,9,5,8,6,6,5,5,5,8,8,6,8,5,5,9,8,8,6,8,9,6,8
OX-O-XXO-|9,3,5
OX-O-XXOX|3
OXOO-XXOX|5
XOXX-XOO-|9
-OXOXX-O-|7
O----XO-X|3
O----XOXX|4
O---OXOXX|3
--XOX-OOX|1
XXOX-OOOX|5
--OXX---O|6
X-OXX--OO|6,7
XXOXX--OO|6
XXOO---X-|5
XXOO---XO|5
OOXOX--XX|7
--O--XX-O|1,2,4,5,4,5,2,1,4,1,1
O-O-XXX-O|4
XOOXX----|
XOOXX--O-|9
-XXXO-OO-|1
-O--XO--X|1
-OX-XO-OX|7
---XOX-O-|
-X-XOX-O-|1,3,7,9,3,3,3,3
OX-XOX-O-|9
OXXXOX-O-|9
OXXXOXOO-|9
-X----XOO|1,3,4,5,6,4,3,5,3,5,6
-X--X-XOO|3
OX--X-XOO|3
OX-XX-XOO|
OX-XXOXOO|3
XO-O---XX|
XO-O-O-XX|5
XOXXXO--O|7
---O-XXO-|1,2,3,5,9,5,1,1,3,5
X--O-XXO-|3,5,9
XO-OXXXO-|
XO-OXXXOO|3
OOX-XX-O-|9
-XO-O-X-X|8
--O-XX--O|4
-XO-XX--O|
---X-XOXO|5
---XOXOXO|
X-XOX-O--|
X-XOXOO--|9
---XX-OXO|
O--XX-OXO|2
---O-OX-X|8
OX--X---O|8
XOX---O--|8,9,5,6,9
XOX-O-OX-|9,4,6,9
XOX-OXOX-|9
-O-X-OOXX|1,3,5,5
-OXX-OOXX|1,5
X-XO--OXO|2
---XOO-XX|1,2,3,7
---XOOOXX|3
OX-O----X|7
OX-OX---X|7
OXOOX---X|8
OXOOXX--X|7
OXOOXX-OX|7
O--XOX---|
O--XOXX--|9
O-OXOXX-X|2
-O-X---OX|5
-OXX---OX|5
---XX--OO|6
X--XX--OO|7
XO-XX--OO|7
OO-OX-X-X|3
OO-OXXX-X|3
XX---O-XO|3
XX-O-O-XO|5
XX-O-OXXO|5
XO-O-XOX-|9,3,5,9,9
XO-O-XOXX|
O-OOXXXX-|2
X---XXO-O|8
-XO-XX-O-|4
OXO-XX-O-|4
OXO-XX-OX|4
OXO--XX--|5,8
OXO-OXX--|9
OXO-OXX-X|8
X-O--X-O-|4,5,7,4,5,5,4,5,5,4,7,5,7,7,5,5,7,5,5,7,5,4,5,4,4,7,5,5,7,5,4,4,4,4,7,5,5
X-OX-X-O-|
X-OX-XOO-|5
X-OX-XOOX|5
X-O--OX--|4
X-OO-OXX-|9
XOXX----O|7
-XO-X-O--|8
-XOXX-O--|
-XOXXOO--|8
-XOXXOO-X|
--X-X-OXO|2
O-X-X-OXO|2
O-XXX-OXO|
-OO-X---X|1
--OOXX---|8,1,8,2,7,1,2
--OOXX--X|1
--OOXXO-X|1
O-XX---OX|5,6
X-O--O-X-|9
X-O--O-XX|7
X-OO-O-XX|5
-XO-X-O-X|
-XOOX-O-X|8
-XO--O-XX|5,7
-XOO-O-XX|7
------XOX|3,5,6
X-XO-O---|2
X-XO-OX-O|2
OO---X--X|3
OO---X-XX|3
OO---XOXX|3,4
OO--XXOXX|4
----XO-XO|2
---XXO-XO|3
---XXOOXO|2
O-O--XXX-|2
O-O-OXXX-|9
--XO--XO-|5
O-XO--XOX|5
OXXO--XOX|
X--OXXOO-|9
-XOO---XX|5
OXX-X-O--|4
O---X-X-O|3
O--OX-XXO|2
XX-XO-OO-|3
XX-XOXOO-|3
-XO---X-O|6
-XOO-XX-O|8,1,5
-XOO-XXXO|5
-XOOOXXXO|1
OX--X-X-O|
OX-OX-X-O|3
OX-OXXX-O|
--O--XXXO|1,2,4,5,1
-OO--XXXO|1
XOOO-XXXO|5
OXXXOO---|9
OXXXOO-X-|9
XX---O-OX|
XX--OO-OX|3
XX--OOXOX|4
XXO-OOXOX|4
XXO-OXXO-|4
O-OX-X--X|2
O-OX-XO-X|5
OO--X--X-|3
OOX-X--X-|7
XXO--O-OX|5
X-O-OOXX-|4
XOX--O-XO|4,5,7,4
----OOXX-|9
-X--OOXX-|4
OX--OOXX-|9
OX-XOOXX-|9
O----X-XO|5
O-X--X-XO|5
XX-X--OO-|9
XOXOOXX-O|8
---O-OXX-|9
---OXOXX-|2,3,9
-O-OXOXX-|3
XO-OXOXX-|
---OXO-X-|2
--XOXO-X-|
-O--X--OX|1
-OX-X--OX|
O--XXO-XO|2
XOX----O-|5
XOX-X--O-|
XOX-XO-O-|7
---O-XXOX|1,3
-O-O-XXOX|3
XO-O-XXOX|5
-OX-X-OOX|6
O--OXX-X-|7
O-OOXX-X-|2
-X-X----O|1,3,5,6,7,8
-X-X-O--O|3
XOOX-X--O|5
O----XX--|2,3,4,8,9
O-O--XX--|2
---XXOO-X|1
XXOX--O--|5
XXOX--O-O|
O-XOX----|7
O----OXX-|9
O---XOXX-|3,9
OO--XOXX-|9
O--X-OX--|9,3,9,3
OX-X-OX--|3,8,9,9,5,9
OXOX-OX--|9
X-XOOX-O-|9
X-XOOXXO-|2
X-XX--O-O|8
XOXX--O-O|8
XOXX-XO-O|8
XO-O-X--X|
XOOO-X--X|5
---OO--XX|7
XOXOX--O-|7
-OOX--X-X|1,6,8
-OOXO-X-X|1
---XOO-X-|1,9,7,3,3
---XOOXX-|
-XOX--O--|5
OXOXX-O--|6
OXOXX-O-X|
OXOXXOO-X|8
O-O-XX---|4
O-O-XX--X|2
O-XO-OXX-|9
OX-O-X-X-|7
OX-O-X-XO|5
OX-X-O---|8,9,3,5
OX-X-O-X-|5
OX-X-O-XO|5
O--X---X-|3,3,3,5,3,5,3,6,5,5,6,3
O--XO--X-|9
O--XO--XX|7
O--XOO-XX|7
OX-XOO-XX|7
-XOXO-XO-|1
-XOXO-XOX|1
--X-XO-O-|7
--XXXO-O-|7
O-XXXO-O-|7
OXXXXO-O-|7
O-XOXX---|7
OOXOXX---|7
-XX-O--XO|1
OXXX---O-|5,6,7,9,9,5
X-OX-OOXX|5
--XX-OO--|1,2,5,8,9
--XXXOO--|1,2,9,8,9,9,9,8,8,9,8,9,9,8
--XXXOOO-|9
O-XXXOOOX|2
-XX---O--|1
-XX--OO--|1
-XXX-OO--|1
-XXX-OO-O|1
-XXXXOOO-|9
X-XO---O-|2
--XXXO-OO|7
-XXXXO-OO|7
-XX---OOX|1,4,5,6
OXX---OOX|6
-OO-XO-XX|1
---XOXO-X|3
O--XOXO-X|3
OX-XOXO-X|3
-XOXOX---|7
-XOXOX--O|
XXOXOX--O|7
-O-XX--XO|6
O-OX----X|2
O-OX--X-X|2
O-OXX-XOX|2
XO---X--O|8,4,5,7,8
XO-X-X--O|
XO-X-XO-O|5
-OX--X-O-|9
XOX--XOO-|9
---XX-OOX|
O--XX-OOX|6
--OXX--OX|2,6
O--XOOX-X|8
--XOOX---|9
OXXO-O-XX|7
O-----OXX|
OX----OXX|4
OX--O-OXX|
OX--OXOXX|3
--X--OXOX|5
O-X--OXOX|5
OXX--OXOX|5
OXX-OOXOX|4
-XOX-O--X|
-XOX-O-OX|1,5,7,7,1,1,1
-XOXXO-OX|1
-OOXX--X-|1
-OOXX-OX-|6
-OXO-O-XX|7
-X-O---OX|1,3,5,6,7,7,7,5,7,3,3,1,6,1,1,6,3,5
-X-O--XOX|3,5,6
-XOOOXXOX|1
--O-X-O-X|1
--O-X-OXX|
XOXO--X--|5,6,9
XOXOO-X--|
-XXXO---O|1
O---O--XX|7
O--OOX-XX|3
OX-OOX-XX|7
-O-XO-XX-|
-OOXO-XX-|1
-OOXOXXX-|1
XXO---XO-|4
---OXX-XO|2
-O-OXX-XO|1,3,7
-O-OXXXXO|3
X-XO----O|2
X-XO--X-O|
-----OXXO|
X---OOXXO|4
-O-XX---O|6
-O-XX-X-O|1,3
--O-OX-XX|7
O-OX-XXOX|2
--OOX--X-|2
XX--XO-O-|
XX-OXO-O-|9
XX-OXOXO-|
---XXOO--|8,9,2,3,2,8,8,9,8
-OXXXOOX-|1,9
OOXXXOOX-|9
-O-X--XO-|1
-O-X--XOX|5
OO-X--XOX|
OO-X-XXOX|5
O-XXOO-X-|9
O-XXOO-XX|7
O-XXOOOXX|2
XO--XOOX-|9
XOX-XOOX-|9
XOX-XOOXO|4
-O-X-OX--|1
-O-X-OX-X|
-O-XOOX-X|1
XO-OX-X-O|3
O-X-O--XX|
X-O-X-OXO|2
OOXX-X-O-|9
O--X-XO--|5
OX-X-XO--|5
OX-XOXO--|
OXXXOXO--|9
X--XO--OX|2
X-OXO--OX|7
XXOXO--OX|7
O-X--XX-O|5
-O-OX-XX-|
-O-X-OXXO|1
---XO-XOX|2
---XOOXOX|1
--OXOX-OX|
-XOXOX-OX|7
OXO----XX|
OXO--O-XX|5
-O---XXO-|5
-O-X-XXO-|5
--OO-X-XX|7
-X-XOX-OO|
XX-XOX-OO|7
OX-X----O|5
OX-X--X-O|5
O-O-XXO-X|4
--XOXXO-O|
X-XOXXO-O|8
OXOXOXXO-|9
O-OX-XOX-|5
OO-XO-X-X|8
OO-XOXX-X|8
---O--OXX|
---OX-OXX|1
-O-OX-OXX|1
XXOO-OXX-|5
X-XOO-X--|6
O---O-X-X|8
OX--O-X-X|8
OX--OOX-X|8
-OO--XX--|1
-X-O--OX-|5
OOXXX----|6,8,9
OOXXXO-X-|7
XOX--O-X-|5,7
XOX-OO-X-|4
XOXXOOOX-|9
--XOX--O-|7
--XOXO-OX|1
-XXOXO-OX|
O-XX-XO--|
O-XX-XOO-|9
XO-XO-O-X|
XOXXO-O-X|8
--OX-O--X|1,2,5,7,8,2,1,7,7,1,7,1,1,2,8,7,8,5,5,7,1,1,8
O-OXXO-XX|2
XOX-O---X|8
XOX-OO--X|
XOX-OO-XX|4
---OXO--X|1
--OOXO-XX|2
--XO-OX-X|5
-OX-X-OX-|6,9,4,1
-OX-XOOX-|4,9,1,1
-OX-XOOXX|1
-OX-X--O-|7
XOX-XX-OO|7
--XXX-O-O|8
--XXXOO-O|8
--XXXOOXO|2
-OO---XX-|9
XOO---XX-|
XOO-O-XX-|4
-X-X--XOO|
O----O-XX|7
--OO-XXX-|9
-----XOXO|1,5,5,1,1,1,5,5,5,5,1,5,5
X----XOXO|2,5,5
X---OXOXO|3
XX--OXOXO|3
-XO--X-XO|5
--XX--XOO|1
-OXX--XOO|5
-OXX-XXOO|5
O-----XOX|2,3,5,6,3,5,5,5,3,5
O---X-XOX|3
O--OX-XOX|3
OX-OX-XOX|3
X--O-O-X-|5
XOOOXOXX-|9
-XO-XXO--|
-XO-XXO-O|4
O----XX-O|5
X--O-OX-X|2,3,5,8
X--O-OXOX|5
X-O-O--X-|7
X-O-O-XX-|
O--XX-OX-|
XOX--XO-O|8
XOX-XXO-O|8
XO-OX-XXO|3
XOOOX-XXO|6
-XO-O-X--|1,4,6,9,1,9
-XO-OXXO-|1,4,9,1,1,1
OO--XXXO-|4
XO--X--XO|4,7,6,3,3,3,3,6
OX-OO--XX|7
XXOXO----|7
XO---XOXO|3,4,5,5,4
OX--XO--X|8
OX--XO-OX|3,4,7,3
OXX-XO-OX|7
OXX-XOOOX|4
-XOO-XX--|5,8,9
-XOO-XXO-|1,5,9
-X--O-XO-|1,3,4,6,9,4,1,6
XX--O-XO-|
XX--OOXO-|3
O----OX-X|8
O-XX-OXOX|5
-OO-X-XOX|1
-OO-XXXOX|1
-OXO-X-X-|9
X--X---OO|7
XX-X---OO|7
XX-X-O-OO|3
OXX--OX-O|5
OXX--OXXO|5
OXXO-OXXO|5
-XO-OX-XO|
-XOXOX-XO|7
--X-O-XO-|2
-XX---XOO|
-XXO--XOO|1
XX----OO-|3
XX--X-OO-|9
XX--XOOO-|9
-XOX-XO--|5
-XOX-XO-O|5
XXOX-XO-O|5
XOXXOO---|7
XOO-----X|5
XOOXO--XX|7
-XXXOOX-O|1
O-O--XX-X|2
O-O--XXOX|2
XXOX-OO--|
XXOXXOO--|9
--OOX-OXX|1
--XOXX-O-|
--XOXX-OO|7
-XX-XOO--|8,9
-XX-XOO-O|8
---O--XOX|2,3,5,6,5,5,3,6,3,5,3,3,5,5,2,6,6,3,3,5,3,6,3
---OX-XOX|2
---OXOXOX|1
XXO---O-X|5
XXO--OO-X|5
-O-X-O--X|1,3,5,7,8,1,1,8,8,3,3
O-OX-XXO-|5
O--X---OX|2,3,5,6,6,3
O--X-X-OX|
-XOXOX-O-|7
X----O-OX|5
X----OXOX|
---OX-X-O|3
X--OX-X-O|3
X-OOX-X-O|6
O---XOX--|3
O---OXX-X|
O---OXXOX|3
-O-XOX--X|8
-XXO-O---|1
-XXO-O-X-|1,5,9
-XXO-OOX-|5
-OXOXX--O|7
O-XXO----|9
OX---O-X-|5
---OOXXX-|2,9
-X-OOXXXO|1
OX-XOOX--|9
O-OX--X--|
O-OX--XXO|
OXXXXOOO-|9
X--OOXX-O|8,2,3
-XXOXOO--|8
XXO-O-X--|4
XXO-O-XO-|4
-OX-O--X-|1,4,6,7,9,1
-OX-O-XX-|9
-OX-O-XXO|1
---XOXOX-|3
O--XOXOX-|
O-XXOXOX-|9
-XX-XO-O-|
XX---OOOX|3
O-XO---X-|7
OXXO---X-|7
OXXO---XO|5
--O---XOX|1,2,4,5,4,1,5,1,5,1,1
--OXX--XO|6
--OXX-OXO|6
X--O--X-O|2,3,5,6,5,2,2,5
X--O--XXO|2,3,5,6
O-X-X-OX-|4
OOX-X-OX-|4
--O-XO-X-|2
XOX--XO--|4,9
--O---XXO|
X-O---XXO|6
---OXXXOO|3
-XOOXXXOO|1
OXOX-X---|5
-X-O-X-O-|1,3,9,7,3,3,1,3
XX-O-X-O-|3
XX-O-XOO-|3
-XXOX---O|
-XXOX--OO|7
XOO-OXX--|4
X-X-O-O-X|
-X-X--O-O|
X--XO--XO|7
XO-XOX-XO|7
XOOXOX-XO|7
-XO-OX---|7
-XO-OX-X-|7
OXO-OX-X-|
XO--OX---|8
XOX-OX---|8
XOX-OXO--|9
X--XXOO--|9
O-OXOX--X|
OXOXOX--X|7
X-O-XO---|9
X-OXXO-O-|7
X--O-XX-O|2,3,5
XO-O-XX-O|8,3,5,5
OXO--XX-O|5
OXOX-XX-O|5
OO-O-XX-X|8
-X-O-XO--|1
-X-O-XO-X|1,3,8
-XOO-XO-X|
-XOOXXO-X|1
O-X-X--O-|7
-OXX-O-X-|7,9
-OXX-OOX-|1,5,9
XO-O---X-|3,5,6,7,9,5,6,9,5,6
XO-OXX-XO|3,7
-XXO---O-|1
-XXO--XO-|
-XXO-OXO-|5
OXO-OXXX-|9
XXO-OX--O|7
XXOOOXX-O|8
X----XO-O|8
-OXX-X-O-|5
-OX-O-X--|8
-OX-OXX--|8
-OX-OXX-O|
O-O-X-OXX|2
XX-OO-OX-|3
XX-OOXOX-|3
XX-OOXOXO|3
-O-OXXX-O|3
XXOO--OX-|5
O-X-OX---|9
O-X-OX-X-|9
OOX-OX-X-|9
X-X-OO--X|4
XOXXO---O|7
-XXOXO--O|1
X-OOOXX--|8,9,2,9
X-OOOXX-X|8
-XXO-OX--|5,8
-XXO-OX-O|5
X-O-X-O--|9
X-X-O-X-O|
X-X-O-XOO|2
OXX----XO|5
-OOOX-X-X|1
XO--XO---|9
X-O-O---X|7
X-OXO---X|7
O---OX--X|3
O-O-OXX-X|8
X-OXO----|7
XO----XXO|4
XO-O--XXO|3,5,6,3
X--O---OX|5
XX-OO--OX|3
XOO-OX-X-|7
X-X-OX--O|2
XOX-OX--O|8
--X--XXOO|5
O-X--XXOO|5
--O-OXXOX|2
X-O-OXXOX|2
--OX--X-O|1
--XOO---X|6
--XOO-XOX|6
OOX-X-OXX|4
-OXXO--X-|7,9
OOXXO--X-|9
OOXXOX-X-|9
OOXXOXOX-|9
X---OXOX-|3
X--OOXOX-|3
X-XOOXOX-|
X-XOOXOXO|2
X--XX-OO-|9
X-OXX-OO-|9
XXOXX-OO-|9
-XXOX--O-|
--XXOOOX-|1,2,9,2
----XO-OX|1
X-O--XOXO|5
OX-OXOX--|8
OX-OXOX-X|
OX-OXOXOX|3
X-OX-OO-X|5
X-----XOO|4
X---X-XOO|
X-O-X-XOO|4
XOX--OOX-|9,4,5
--OX-X-XO|5
-OOXX--XO|6
X-O-O--XX|7
X-O-OO-XX|7
----XXOXO|
-O--XXOXO|4
X-XOO---X|6
X---OO-XX|4
OX----XO-|3,4,5,6,9,3,5
OXX---XO-|5
OXX-O-XOX|6
OXO--XOX-|5
-XOXX-O-O|6
OO-X--XX-|3
OO-X--XXO|
X-O-XOXO-|9
O-XX-OOXX|2,5
-X---XOXO|5
-X-O-XOXO|5
-XXO-XOXO|1
-X--OO-X-|
O---XXX-O|
--OXOXXO-|1
-XOXOXXO-|1
XO---X-XO|4,5,7
--OO-X-X-|1,2,5,7,2
--OO-XOXX|
-XOO-XOXX|1
OX--OXO-X|3
XX-XO-OOX|3
O-O-XX-X-|2
-OOX-X-OX|5
OXO-XX---|
OXO-XX--O|4
-OXXX--O-|
OOXXX--O-|6
OOXXX--OX|
--OX-XO-X|5
---OXOOXX|1
X-O--X-OX|5
X-O-OX-OX|
XOO-XX-O-|9
XO---XO-X|
XO-O-XO-X|3
XO-----XO|3,4,5,6,7,4,7,7
XOXO---XO|5,6,7
O---X-O-X|4
O---XXO-X|4
OX-XOXOX-|3
OXX---O--|
OXX--OO-X|4
OXX-XOO-X|4
-O--OXX--|8
XO--OXX--|8
O--OOXX-X|8
O--XO-OXX|3
OX-XO-OXX|3
-XOOXO--X|8
---OXX-OX|1,3
---OXXOOX|3
XO-O-OX-X|5
-X--OXO--|3
---OXXO-X|1
-XOO-X---|8,1,5,7
-XOO-X-XO|5
-OOXX-XOX|1
X-XOOXO--|9
-OXO--XOX|6
XOXO--XOX|5
O-X-OXOX-|9
X--X-OO--|9,3,3,3,3
X-XX-OO--|2
XOOXX-O--|6
-OXO-XOX-|9
XOXO-XOX-|9
XOXOOXOX-|9
OO-XX---X|3
OO-XX--OX|6
OOXXXO-OX|7
O-X---XO-|5
O-XXO-XO-|
O-XXO-XOX|2
-X---XO-O|
-XX--XO-O|8
OXXX-XO-O|5
-O-X-O-X-|1,3,9,7,1,7,9
-O-X-O-XX|7
OO-X-O-XX|7
OO-XXO-XX|3
XOXX-OOX-|5,9
XO--OX--X|8
XO--OXO-X|3
-O--XXO--|4
--OOOXX-X|8
-XOOOXX-X|8
OX-X--XO-|3,5,6
OX-X-OXO-|9,3,5,3
OX-X-OXOX|3,5
O-XOOX-X-|9
-XX----OO|1
-XX-X--OO|7
X-XO-XO-O|2
-O-XX-O-X|3,6,8
-O-XX-OOX|1
-O-X--XXO|1
-OXX-OXXO|
X-X-XOOO-|2
X-X-XOO--|
XOOX---OX|5
-X-OO-OXX|
XX-OO-OXX|3
-O-OXX--X|1,3,7
-O-OXXO-X|1
-O-OXXOXX|1
-OOOXXOXX|1
OX---X-XO|5
OXXX-OO--|8,9,5
OXXXXOO--|8
O--OX-X--|3
O--OXOXX-|9
XX----XOO|4,6
--OX---XO|
-O--X-OXX|1
-OXX---O-|5
-OXX--XO-|5
-XX-OO-X-|4
-XX-OO-XO|1
-O--O-XX-|9
-XX-O-XOO|1
-XX-OXXOO|1
-XXOOXXOO|1
OX-OX--OX|7
OX-OXX-OX|7
XOO-X-X--|
O-XXXO--O|7
OXO-X----|8
OXOO-XXXO|5
O-XXXOO--|8,9,2,2
O-XXXOOX-|2
--O-OX--X|7
X---OX-OX|2
X---XOXO-|4,9
XO--XOXO-|4
--O--XOXX|5
--XX-OOX-|1,2,5
X-XXOOOX-|2
---OXOX-X|1
X---XO-O-|9
XOXX-OO-X|5
-O--O-X-X|8
--OXXOO-X|1
--OXXOOXX|
X-O----OX|5
XOO--X-OX|5
XOO--XXOX|5
-X-XO-OXO|
-O-XOXX--|8
----X-OOX|1
X--OXO-XO|2
X-XOXO-XO|
-OO--X-XX|1
OXX--X-O-|9
OXXO-X-O-|9
-XO-O-XXO|
-XO-OXXXO|1
XX-OX---O|
XX-OX-O-O|8
X--XXOO-O|
O-X--OXXO|5
-XOOX----|8
-XOOX---X|
-XOOX--OX|1
-XOOXX-OX|1
OXO--X---|5,7,5,5,5,5,5,5,5,5,5
OXO-XXX-O|
XOX-OX-XO|4,7
OXXX----O|5
XX-OXO---|9
OXXXOOX--|9
-OXXOX---|8
OOXXOX---|9
X-OXOO-XX|7
--OX--XXO|6
O-OX-XXXO|5
-XXOO-OX-|1
X-XOX-O-O|2
XX-O-X--O|3
XXOO-X--O|8,5,7
XXOO-X-XO|5
O--XO---X|8,2,3,7,7
O--XOX--X|3
O--XOXOXX|3
-OX-XX--O|
-OX-XX-OO|4
-XO--XOOX|5
--O-X-OX-|2
XOOX-O--X|5
X-XX---OO|7
XOXX---OO|7
--X-XXOO-|9
--XXO-O-X|6
-----OXOX|1,2,4,5,2,1,5,1,5,5
----XOX-O|3
X---XOX-O|3
X--O--XO-|2,3,5,6,3,3,3,5,6,6,2
X-XO--XO-|2,9
XOXO--XO-|5
O-XOXX-O-|7
-OX---XO-|5
XOX---XO-|5
-XX--O-O-|1
-X--O-X-O|1
X--XXO-OO|7
O-OXX-O-X|6
O-OXX-OXX|2
X---XO-XO|3
-O-XOXOX-|3
-O-XOXOXX|3
OO-XOXOXX|3
-OO-XX-X-|1
OOX-X---X|
OOX-X-O-X|6
OXXOX--O-|7
-O-O--X-X|8
-OXO-OX-X|8
-XXOO-X--|6
XOX-XO--O|7
X----XOO-|9
X----XOOX|4,5
X---OXOOX|3
XX--OXOOX|3
XX---OXOO|3
O-XX-O-OX|2,5,7,5,5
O-XXOOXOX|2
OXXX-OX-O|5
X--X-O--O|7
--OXXOXO-|1
X-O---XOX|
X-O-O-XOX|4
XX--O-OX-|3
XOX--O--X|5,7,8
XOX--O-OX|5
XOXX-O-OX|5
---OXOX--|3
X--OXOX--|
X--OXOX-O|3
--X-OXXO-|2
--X-OXXOO|
X-X-OXXOO|2
OX-X-X-OO|5
OXXX-X-OO|5
X-OOXX--O|8,2,7,2
-OXXOO-X-|1,9,7,9
-XO-OX--X|7
---XOOXXO|1
-XOX-O---|9
X-O--XXOO|4
OXO-OX--X|7
XO---XX-O|4
XO---XXOO|4
XOX--XXOO|5
-----OOXX|4,5,5
XX---OX-O|3
----XOOXX|
O---XOOXX|2
OO-XXOOXX|3
OOX-X--XO|7
--OOXX-OX|1
X-X--OO--|2
OXO-X---X|8
X-X-O-O--|2
X-XXO-O-O|2
--OXX-X-O|6
OO-X-X-X-|3
OO-X-X-XO|5
---X-OOXX|1,2,5,5
--OX-OOXX|5
X--XOOOXX|3
XO-XOOOXX|3
-X--XOXO-|3
OXXXOOO-X|8
-O--XXXO-|1,4
-OO-XXXO-|4
OXOOOXX-X|8
O-X-O---X|6
OXX-O---X|6
OXX-OO--X|4
X-O-XXXOO|4
OXOXXOXO-|9
XX-O---XO|
XX-OO--XO|3
XX---XO-O|8
O-XXX--O-|
O-XXX--OO|6
X--XOXOXO|3
-X-XOO--X|1,7,7
OX-XOO--X|8,3,7
XXO-O----|7
XO--X-XOO|4
-XOO----X|5
XXOO----X|5,8
XO--XOX--|3,4,8,9
XO--XOX-O|4
O-OO-X-XX|7
O--XX-XO-|
OO-XX-XO-|3
XXOX---OO|7
OX-O--X-X|
OX-OO-X-X|8
OX-OOXX-X|
---O--XXO|5,6,6
---OX-XXO|
---OXOXXO|2
X--OXOXXO|3
---X-XOOX|1
---XOXOOX|3
X--XOXOOX|3
O--XXOOX-|2
X---XOXOO|4
---X-XO-O|5
-O-X-XOXO|5
